106949	training
5101	training
238926	training
9161	training
188006	training
176546	training
79676	training
22807	training
128712	training
25300	training
77616	training
41954	training
83637	training
7668	training
48908	training
195463	training
170155	training
136755	training
6047	training
29438	training
58978	training
103187	training
40281	training
193550	training
105827	training
21656	training
58061	training
44893	training
58063	training
44563	training
129931	training
115935	training
185085	training
66748	training
3429	training
35909	training
137686	training
60885	training
71716	training
22863	training
223245	training
57444	training
440	training
5596	training
78438	training
1337	training
78202	training
49127	training
34794	training
52227	training
30529	training
48092	training
100118	training
4823	training
153025	training
58351	training
12618	training
10886	training
16060	training
11728	training
240203	training
77542	training
75437	training
17506	training
71255	training
240702	training
87429	training
33103	training
73495	training
88764	training
2986	training
180304	training
221013	training
43896	training
73159	training
32373	training
74454	training
4689	training
18768	training
7071	training
79765	training
5827	training
66161	training
163049	training
189398	training
27770	training
101260	training
41559	training
25342	training
123862	training
8242	training
71603	training
31830	training
93229	training
147456	training
21029	training
148345	training
172243	training
12555	training
10598	training
5394	training
32891	training
25268	training
49449	training
119161	training
1246	training
63445	training
44066	training
145363	training
75732	training
128936	training
129568	training
65545	training
44293	training
20344	training
94723	training
72490	training
124764	training
62666	training
81794	training
167057	training
75751	training
69086	training
58950	training
149479	training
88200	training
70999	training
62018	training
95513	training
100320	training
187390	training
70359	training
17898	training
61784	training
108788	training
21486	training
42081	training
188865	training
73421	training
40512	training
147944	training
34932	training
19797	training
6738	training
51241	training
44712	training
63029	training
69782	training
148734	training
27821	training
53502	training
58147	training
41653	training
40773	training
63664	training
33607	training
30085	training
239172	training
26753	training
10249	training
51949	training
73720	training
9169	training
96834	training
241904	training
99320	training
144131	training
180245	training
9232	training
57239	training
63220	training
14896	training
124580	training
22159	training
2136	training
50369	training
76550	training
150888	training
116128	training
47508	training
21244	training
65344	training
51523	training
135893	training
46882	training
49321	training
24661	training
62568	training
15583	training
61943	training
190390	training
18855	training
52579	training
60610	training
77345	training
20751	training
42427	training
39735	training
63081	training
93129	training
24469	training
72870	training
50294	training
12621	training
31355	training
147123	training
66303	training
30586	training
136786	training
100252	training
4166	training
35900	training
181506	training
196060	training
57216	training
239333	training
70812	training
59068	training
20884	training
57277	training
145756	training
36583	training
164610	training
261182	training
238833	training
145689	training
240458	training
145445	training
21569	training
50131	training
75899	training
24954	training
73245	training
48243	training
50577	training
47684	training
93511	training
27811	training
44801	training
50280	training
149731	training
19732	training
41526	training
46845	training
92154	training
50565	training
62240	training
48061	training
95562	training
135435	training
46669	training
76840	training
68146	training
74744	training
76340	training
77172	training
24169	training
92162	training
115893	training
73782	training
107666	training
17130	training
151531	training
158513	training
47008	training
69986	training
74715	training
42804	training
44514	training
9552	training
108345	training
91957	training
30738	training
80163	training
106212	training
108024	training
83665	training
44839	training
91667	training
248096	training
42155	training
43470	training
6100	training
39987	training
173569	training
1471	training
57687	training
44688	training
148097	training
63251	training
78950	training
29313	training
102877	training
7804	training
46914	training
83168	training
53058	training
120002	training
10936	training
67310	training
20384	training
41222	training
110897	training
5137	training
16785	training
46342	training
19051	training
81482	training
133978	training
46262	training
156676	training
73241	training
44403	training
11789	training
22069	training
78316	training
47858	training
16419	training
31716	training
75551	training
23428	training
65739	training
144997	training
45130	training
35364	training
136613	training
63004	training
125727	training
11558	training
44197	training
138864	training
12234	training
49947	training
23093	training
148711	training
20542	training
36833	training
94967	training
40836	training
51230	training
67366	training
23676	training
29674	training
82937	training
13325	training
7520	training
47876	training
186821	training
78596	training
60834	training
124843	training
41781	training
41070	training
77744	training
3427	training
17954	training
15620	training
178670	training
1920	training
83793	training
116852	training
20286	training
219974	training
46349	training
45279	training
75238	training
616	training
48807	training
315	training
72123	training
76977	training
79722	training
141710	training
19302	training
79423	training
33804	training
16196	training
10506	training
45289	training
859	training
8286	training
78966	training
26131	training
161038	training
3667	training
75802	training
181222	training
127890	training
33094	training
112011	training
2520	training
27390	training
41578	training
78688	training
157464	training
149577	training
59640	training
42748	training
34846	training
53522	training
37839	training
21477	training
6763	training
78940	training
240034	training
68883	training
38964	training
43933	training
141583	training
163877	training
28430	training
25632	training
67121	training
26632	training
103120	training
181146	training
17722	training
3310	training
65526	training
74035	training
81358	training
18708	training
65317	training
59490	training
195878	training
94599	training
222735	training
91668	training
198948	training
59102	training
87407	training
31667	training
69036	training
179502	training
47849	training
57176	training
156267	training
70337	training
105871	training
74289	training
43455	training
36167	training
50561	training
85098	training
136350	training
199049	training
52939	training
101512	training
61790	training
227814	training
33521	training
48721	training
194741	training
174432	training
199222	training
156058	training
15341	training
21015	training
21168	training
44744	training
68651	training
16182	training
82963	training
3647	training
97043	training
5704	training
18688	training
39976	training
241287	training
38479	training
111676	training
156843	training
49629	training
87184	training
80146	training
21917	training
42854	training
5987	training
146736	training
43629	training
75953	training
82369	training
249770	training
220657	training
136512	training
78698	training
261144	training
706	training
238907	training
24468	training
157515	training
116754	training
29651	training
70398	training
18119	training
69443	training
24356	training
15168	training
260940	training
237849	training
71380	training
74475	training
73041	training
89631	training
69755	training
44476	training
79624	training
123058	training
63008	training
57681	training
75575	training
42993	training
27822	training
95936	training
27028	training
94154	training
53908	training
34355	training
155968	training
767	training
73293	training
43361	training
13082	training
51799	training
63508	training
21762	training
180918	training
53506	training
20387	training
243715	training
68145	training
61619	training
60873	training
2724	training
124495	training
53109	training
136750	training
80207	training
91656	training
146417	training
67489	training
78541	training
22914	training
15416	training
128503	training
114319	training
67619	training
93373	training
150249	training
102138	training
31907	training
31332	training
150072	training
191878	training
102517	training
155795	training
2598	training
118274	training
51195	training
189386	training
132704	training
12428	training
172917	training
83212	training
6903	training
237824	training
196178	training
99936	training
114304	training
69020	training
62469	training
248100	training
156126	training
10733	training
6014	training
19610	training
42348	training
3326	training
124006	training
73452	training
89627	training
11703	training
134477	training
69812	training
62021	training
16042	training
6582	training
156165	training
45994	training
35954	training
197609	training
78628	training
89375	training
42573	training
58988	training
171821	training
128913	training
111757	training
2709	training
138060	training
173790	training
73937	training
39303	training
65413	training
66103	training
58289	training
86459	training
136708	training
78132	training
116854	training
14696	training
18941	training
10844	training
5996	training
102976	training
34681	training
42546	training
63738	training
180476	training
1367	training
51633	training
3525	training
260908	training
52853	training
57296	training
176824	training
65339	training
85447	training
11573	training
65700	training
23925	training
21293	training
181338	training
61414	training
72513	training
184072	training
43644	training
7179	training
83181	training
51432	training
86854	training
58136	training
154993	training
88509	training
131050	training
48663	training
25112	training
2462	training
42033	training
203827	training
102498	training
70427	training
57702	training
11197	training
223824	training
29540	training
11234	training
40642	training
48141	training
6205	training
46328	training
78268	training
65694	training
16433	training
77250	training
13289	training
133822	training
129276	training
10029	training
102542	training
155974	training
29109	training
73461	training
120828	training
40139	training
46892	training
124679	training
4269	training
56390	training
141450	training
53980	training
24828	training
27754	training
124741	training
76494	training
152333	training
178201	training
169271	training
68599	training
44576	training
11716	training
15823	training
26881	training
96810	training
38663	training
129912	training
16908	training
71534	training
25008	training
148578	training
57871	training
49312	training
30029	training
186849	training
58088	training
92594	training
21851	training
184141	training
70384	training
105834	training
43282	training
94608	training
6325	training
17467	training
75780	training
15890	training
24720	training
13316	training
103152	training
128930	training
63799	training
49414	training
31417	training
149414	training
63733	training
32195	training
227726	training
147101	training
47202	training
5567	training
51097	training
25356	training
122760	training
162288	training
10419	training
81644	training
40406	training
50072	training
14555	training
24171	training
38877	training
58952	training
7608	training
193679	training
14660	training
8036	training
14900	training
43127	training
109063	training
3686	training
145389	training
240050	training
17910	training
4480	training
101655	training
17592	training
107685	training
68282	training
77275	training
189454	training
238922	training
61793	training
805	training
185327	training
32310	training
84798	training
145062	training
77403	training
116996	training
69784	training
15703	training
38819	training
1996	training
23494	training
250860	training
33480	training
240435	training
123094	training
61521	training
101068	training
41890	training
36067	training
146049	training
81714	training
3139	training
156840	training
136051	training
33811	training
68735	training
51769	training
561	training
111810	training
35259	training
102265	training
57194	training
31827	training
49672	training
68815	training
84342	training
70947	training
167180	training
134724	training
8117	training
30650	training
66101	training
68312	training
67552	training
240263	training
30788	training
99210	training
4253	training
75554	training
25368	training
62361	training
65198	training
56564	training
66429	training
66075	training
3180	training
60195	training
61597	training
11377	training
156759	training
52805	training
85262	training
23136	training
48264	training
10496	training
24131	training
81737	training
9739	training
56617	training
72738	training
73863	training
128763	training
240194	training
23356	training
116022	training
31151	training
116436	training
7058	training
61114	training
22715	training
173876	training
155665	training
60821	training
49955	training
1332	training
94391	training
7824	training
84597	training
87481	training
200919	training
7145	training
84315	training
248434	training
49466	training
20753	training
79367	training
136879	training
187061	training
44947	training
76427	training
44572	training
261187	training
74854	training
5860	training
20010	training
70529	training
108348	training
73084	training
2397	training
45043	training
67200	training
71873	training
25610	training
101521	training
42631	training
42659	training
134046	training
30353	training
6613	training
46388	training
29419	training
21654	training
27239	training
138667	training
57632	training
31173	training
43890	training
99195	training
100242	training
24270	training
68143	training
66500	training
27656	training
28449	training
241486	training
238868	training
94642	training
18513	training
43991	training
52804	training
77736	training
58128	training
199698	training
71496	training
55705	training
65503	training
71428	training
26712	training
94617	training
5465	training
25876	training
144246	training
13390	training
106364	training
51817	training
18955	training
135142	training
46422	training
70875	training
1077	training
149692	training
55214	training
622	training
24238	training
155800	training
195537	training
72975	training
70126	training
72763	training
25094	training
45850	training
70700	training
15521	training
81777	training
97957	training
221033	training
170107	training
40060	training
117529	training
136044	training
81683	training
42822	training
182082	training
68020	training
66976	training
31231	training
115001	training
174946	training
12167	training
9934	training
30438	training
197369	training
49141	training
216214	training
50950	training
220724	training
79278	training
11375	training
150268	training
173651	training
57349	training
43992	training
145580	training
21768	training
43931	training
18629	training
222710	training
160073	training
2135	training
85461	training
77291	training
197381	training
81716	training
49022	training
45967	training
197203	training
8088	training
42784	training
51637	training
74277	training
70603	training
25765	training
192857	training
136763	training
79011	training
62481	training
57759	training
25636	training
146172	training
65672	training
52958	training
28144	training
179051	training
3888	training
40084	training
15136	training
52813	training
119110	training
53175	training
13000	training
75492	training
72342	training
71871	training
191859	training
69718	training
50705	training
247788	training
76459	training
188224	training
80382	training
63088	training
34900	training
45817	training
123418	training
21100	training
2229	training
136753	training
2782	training
114956	training
97279	training
24408	training
45672	training
80015	training
71633	training
24497	training
20129	training
46812	training
39560	training
8342	training
147151	training
45737	training
145185	training
99928	training
11668	training
16428	training
80662	training
189737	training
61959	training
75435	training
8656	training
53272	training
14802	training
84155	training
62438	training
74297	training
39551	training
13457	training
157660	training
53964	training
29916	training
69061	training
95066	training
78362	training
153354	training
68917	training
20217	training
198563	training
60765	training
162706	training
174994	training
47926	training
158535	training
27846	training
56519	training
84163	training
83640	training
22209	training
152363	training
44831	training
5553	training
26202	training
49429	training
67962	training
19749	training
89600	training
6314	training
157705	training
77603	training
52790	training
79237	training
157716	training
4875	training
188185	training
137598	training
5539	training
220622	training
75241	training
165891	training
48783	training
248486	training
181340	training
73030	training
6806	training
348	training
238999	training
135198	training
20079	training
43481	training
23841	training
85553	training
5907	training
26101	training
160351	training
53501	training
87234	training
144630	training
26360	training
196956	training
106082	training
59851	training
46495	training
234369	training
57965	training
11204	training
12244	training
81541	training
100240	training
58991	training
102968	training
32453	training
163030	training
158510	training
3835	training
49398	training
39639	training
92613	training
18226	training
44542	training
6899	training
83727	training
156545	training
43026	training
49265	training
45037	training
66745	training
194621	training
8634	training
116865	training
85736	training
23850	training
57593	training
176759	training
6850	training
47427	training
42746	training
74535	training
42782	training
61892	training
61422	training
30480	training
20362	training
1344	training
45970	training
80517	training
8933	training
1822	training
24910	training
240547	training
56627	training
95828	training
92117	training
17282	training
145821	training
79618	training
72047	training
63012	training
106442	training
93614	training
86104	training
50166	training
16358	training
44794	training
34930	training
150016	training
75272	training
223075	training
105043	training
30094	training
83101	training
8558	training
69655	training
8432	training
111648	training
105617	training
48618	training
41214	training
198103	training
62676	training
81599	training
136746	training
83209	training
261136	training
105949	training
17849	training
20872	training
72383	training
92637	training
42350	training
74655	training
43755	training
167236	training
80116	training
199150	training
57541	training
73507	training
132285	training
179214	training
20479	training
36	training
4693	training
168073	training
22839	training
99422	training
61266	training
83085	training
8744	training
100062	training
70309	training
82690	training
107513	training
29131	training
150962	training
19535	training
7746	training
7571	training
67109	training
13490	training
82817	training
41811	training
87158	training
75933	training
50076	training
135053	training
116426	training
149666	training
200051	training
69745	training
71631	training
198610	training
75891	training
31271	training
24853	training
81773	training
156496	training
8807	training
122445	training
106030	training
82872	training
33303	training
155065	training
15515	training
56509	training
2937	training
86766	training
116092	training
70438	training
6830	training
44528	training
8599	training
42533	training
5387	training
36189	training
93898	training
11797	training
29070	training
150835	training
178544	training
56558	training
20772	training
42564	training
21318	training
41996	training
73104	training
153496	training
58595	training
215200	training
36479	training
928	training
153167	training
49396	training
43501	training
131	training
56702	training
127882	training
67329	training
42976	training
33543	training
72634	training
3391	training
8705	training
199926	training
154343	training
76312	training
164778	training
94742	training
111609	training
42880	training
42547	training
73473	training
44046	training
45801	training
10122	training
51672	training
147957	training
240316	training
29354	training
98283	training
8237	training
75134	training
70901	training
21391	training
152725	training
66834	training
1981	training
35980	training
157082	training
29436	training
29029	training
11043	training
74005	training
41832	training
94250	training
103182	training
77293	training
42408	training
157489	training
151454	training
46874	training
122424	training
20849	training
29296	training
76446	training
145279	training
16222	training
57121	training
23762	training
66026	training
181045	training
15860	training
134778	training
58245	training
15614	training
172200	training
43674	training
26810	training
185553	training
81529	training
4214	training
79719	training
148693	training
31122	training
30282	training
92740	training
27611	training
99281	training
70629	training
127745	training
38092	training
121331	training
231308	training
34511	training
33403	training
150699	training
81695	training
19578	training
94969	training
102292	training
19326	training
239413	training
51076	training
344	training
15331	training
94495	training
42060	training
14841	training
4570	training
157362	training
60051	training
84006	training
220863	training
112396	training
30441	training
1646	training
68298	training
9945	training
57906	training
132899	training
9456	training
18211	training
12866	training
137280	training
100522	training
14453	training
14456	training
40602	training
106276	training
253096	training
41049	training
76045	training
58616	training
241476	training
15386	training
73641	training
39559	training
48662	training
48383	training
63665	training
126682	training
6654	training
44436	training
112432	training
153158	training
229474	training
53981	training
12408	training
3817	training
92728	training
78920	training
58589	training
149975	training
25182	training
39300	training
9438	training
100474	training
18769	training
57166	training
151159	training
66656	training
106269	training
41053	training
38762	training
61022	training
12274	training
25731	training
156056	training
19394	training
155906	training
27610	training
38535	training
45170	training
103351	training
74594	training
200904	training
3343	training
59864	training
52685	training
73644	training
20770	training
58208	training
9074	training
22645	training
198089	training
134400	training
47175	training
18378	training
32280	training
48931	training
8441	training
52520	training
154654	training
151189	training
79763	training
49271	training
79071	training
40213	training
64891	training
165005	training
65958	training
84140	training
124789	training
33288	training
78370	training
45550	training
71931	training
57455	training
43887	training
49746	training
45500	training
20785	training
82990	training
76324	training
69298	training
16529	training
68734	training
154744	training
25762	training
7439	training
93536	training
95017	training
24184	training
65017	training
6887	training
89234	training
136749	training
69746	training
59674	training
73231	training
195098	training
136996	training
17669	training
49888	training
82746	training
67128	training
66557	training
94507	training
8781	training
50815	training
156101	training
78076	training
89199	training
57859	training
20480	training
149991	training
12411	training
76762	training
155976	training
43897	training
53562	training
81429	training
60653	training
18691	training
69649	training
248505	training
237861	training
133704	training
155087	training
10638	training
62620	training
238935	training
187305	training
180811	training
1836	training
1826	training
22357	training
5646	training
25194	training
24898	training
46165	training
13020	training
12895	training
45988	training
74949	training
134583	training
240528	training
47644	training
1208	training
27090	training
77199	training
4202	training
55686	training
134947	training
69409	training
53035	training
197326	training
223762	training
75496	training
13306	training
137742	training
7604	training
2602	training
66945	training
65285	training
79267	training
94231	training
71139	training
81809	training
73679	training
194731	training
102485	training
28077	training
62181	training
6541	training
89294	training
79890	training
197162	training
106107	training
48429	training
4456	training
30473	training
74003	training
145930	training
10828	training
26732	training
50298	training
27393	training
72487	training
57034	training
62702	training
7244	training
82366	training
179027	training
80656	training
184895	training
19477	training
101615	training
9152	training
76364	training
133974	training
58	training
187999	training
51398	training
135362	training
66472	training
156910	training
195018	training
134672	training
26326	training
93187	training
57393	training
16516	training
119126	training
150809	training
41091	training
49625	training
96379	training
42657	training
99929	training
53723	training
30340	training
54597	training
136070	training
41403	training
145198	training
74314	training
198872	training
66803	training
116525	training
122433	training
116685	training
10925	training
18645	training
115907	training
73204	training
85530	training
11681	training
23273	training
16048	training
136719	training
1083	training
23782	training
68353	training
1834	training
62366	training
98027	training
24495	training
99674	training
51682	training
71200	training
17673	training
199833	training
59491	training
71929	training
45501	training
17712	training
3671	training
77790	training
8799	training
63234	training
34247	training
17586	training
80643	training
74746	training
151083	training
29203	training
84982	training
53804	training
65107	training
65439	training
16771	training
65305	training
173441	training
31099	training
100175	training
65170	training
89688	training
221041	training
82764	training
155603	training
60725	training
144639	training
166311	training
74649	training
88930	training
22057	training
63	training
98253	training
29470	training
59336	training
31612	training
97917	training
84018	training
45963	training
67194	training
1400	training
30382	training
25035	training
7272	training
57713	training
36113	training
19289	training
837	training
249776	training
51289	training
134450	training
49230	training
48354	training
27231	training
110509	training
5540	training
2544	training
45269	training
14735	training
49373	training
5292	training
182190	training
227752	training
73325	training
175832	training
30324	training
2840	training
25637	training
224674	training
93789	training
46480	training
26469	training
71624	training
48368	training
50130	training
73930	training
5928	training
94877	training
17025	training
157551	training
52750	training
195955	training
34576	training
38090	training
131179	training
154704	training
220188	training
56454	training
31143	training
29787	training
100390	training
74880	training
82303	training
14401	training
42975	training
121289	training
179871	training
124675	training
1575	training
5584	training
20381	training
78755	training
27126	training
81631	training
40257	training
27856	training
10865	training
10171	training
44419	training
61090	training
11719	training
56739	training
234176	training
178655	training
7699	training
4720	training
49595	training
39821	training
150049	training
67874	training
23556	training
33162	training
8063	training
54455	training
176549	training
11561	training
241493	training
11401	training
172284	training
150440	training
99310	training
227864	training
150109	training
136071	training
15251	training
248208	training
10470	training
48035	training
9556	training
31154	training
7584	training
18946	training
70485	training
13090	training
54574	training
33550	training
17203	training
38459	training
42357	training
66028	training
45386	training
67354	training
155977	training
149253	training
30792	training
239079	training
87280	training
153982	training
4913	training
70133	training
149007	training
136937	training
135197	training
69001	training
12868	training
61674	training
75498	training
30220	training
11191	training
60241	training
146900	training
2623	training
44242	training
75040	training
63370	training
48037	training
94043	training
156541	training
10179	training
168930	training
150930	training
16452	training
30525	training
10402	training
29621	training
59819	training
72947	training
10389	training
19630	training
116359	training
31367	training
62479	training
4302	training
65004	training
77018	training
155737	training
915	training
72029	training
30996	training
43009	training
150394	training
61058	training
8173	training
17846	training
43927	training
14481	training
60766	training
12899	training
54220	training
67340	training
29835	training
138780	training
65678	training
146995	training
102667	training
100503	training
21584	training
189868	training
70151	training
20615	training
99321	training
33264	training
156624	training
94428	training
26512	training
1119	training
63686	training
97536	training
40326	training
116221	training
137880	training
49046	training
82288	training
2245	training
46445	training
73620	training
162507	training
107559	training
27706	training
26147	training
30087	training
9283	training
72884	training
79929	training
188039	training
58783	training
29086	training
33148	training
42787	training
93609	training
28972	training
4288	training
135403	training
165952	training
24407	training
68912	training
58750	training
4492	training
22136	training
77210	training
9572	training
17493	training
76444	training
26577	training
209715	training
45818	training
63735	training
55089	training
43779	training
75028	training
72408	training
141427	training
148486	training
123294	training
371	training
20982	training
198600	training
25770	training
99382	training
19332	training
34477	training
47022	training
24456	training
9730	training
39309	training
7823	training
128445	training
23256	training
65092	training
38407	training
2433	training
185286	training
96333	training
12233	training
130351	training
106469	training
40765	training
75444	training
73593	training
157343	training
156971	training
107670	training
128528	training
78366	training
11397	training
29850	training
24776	training
1505	training
19046	training
95122	training
15167	training
354	training
225095	training
38910	training
129928	training
192982	training
74695	training
47001	training
21933	training
45530	training
82136	training
5433	training
19714	training
29427	training
73394	training
76452	training
48749	training
240310	training
728	training
4120	training
40199	training
30002	training
15312	training
162764	training
392	training
30164	training
134547	training
6409	training
97926	training
170712	training
123	training
42785	training
43136	training
122603	training
16270	training
53284	training
20096	training
7525	training
68296	training
124791	training
24125	training
157619	training
84853	training
9335	training
165302	training
45754	training
69981	training
79614	training
172025	training
124559	training
241996	training
34883	training
41092	training
3940	training
238938	training
78669	training
114543	training
151572	training
42201	training
26241	training
36698	training
20598	training
176583	training
134848	training
31276	training
59748	training
229084	training
128393	training
41735	training
145588	training
12697	training
60514	training
33019	training
99359	training
62036	training
22014	training
85556	training
41959	training
53435	training
167802	training
20266	training
76454	training
21908	training
199269	training
21165	training
97193	training
49785	training
84221	training
19566	training
156755	training
53680	training
167440	training
185909	training
241360	training
53547	training
72899	training
51881	training
175712	training
44562	training
194466	training
198031	training
40426	training
41694	training
200803	training
1456	training
73690	training
68511	training
222708	training
110889	training
74707	training
11747	training
106247	training
124999	training
65717	training
5239	training
22310	training
134481	training
110826	training
181619	training
26091	training
3468	training
4587	training
138504	training
237854	training
48232	training
108015	training
4372	training
128962	training
94530	training
93438	training
74590	training
102675	training
61545	training
124761	training
32777	training
136413	training
65455	training
9553	training
223400	training
112027	training
226847	training
145348	training
78973	training
60050	training
68488	training
56589	training
249472	training
140249	training
60276	training
75591	training
32724	training
46413	training
36047	training
59538	training
53217	training
153276	training
79818	training
73552	training
39195	training
48137	training
135025	training
123701	training
21646	training
16267	training
26285	training
222716	training
38677	training
125000	training
10169	training
19218	training
147810	training
50671	training
53867	training
70635	training
28013	training
50179	training
48813	training
40786	training
47482	training
56607	training
50380	training
9806	training
107929	training
116616	training
65932	training
44490	training
134522	training
203396	training
74687	training
166494	training
44203	training
25127	training
23465	training
19878	training
96889	training
180104	training
69824	training
51756	training
15982	training
19905	training
103343	training
12094	training
77722	training
22662	training
115916	training
13533	training
26072	training
17522	training
75479	training
68434	training
220122	training
45020	training
154779	training
11946	training
73012	training
30100	training
816	training
13194	training
78981	training
101469	training
12616	training
57227	training
33541	training
57658	training
48995	training
41486	training
48139	training
57686	training
61461	training
91967	training
53777	training
43506	training
68657	training
97304	training
100364	training
27620	training
38754	training
1003	training
1010	training
89365	training
3858	training
25854	training
62183	training
238936	training
413	training
53028	training
1739	training
154798	training
198513	training
94866	training
102519	training
51741	training
137988	training
68493	training
36029	training
85259	training
101455	training
102892	training
9807	training
197164	training
48084	training
49937	training
58854	training
177869	training
4390	training
50190	training
26306	training
44213	training
45868	training
40087	training
53969	training
71840	training
121944	training
69520	training
157428	training
12939	training
45972	training
73037	training
103000	training
71611	training
155559	training
18133	training
179155	training
39076	training
29725	training
221006	training
5638	training
176572	training
106034	training
29867	training
38856	training
53701	training
5514	training
26563	training
156090	training
12467	training
81598	training
81830	training
88194	training
52880	training
26163	training
147182	training
9809	training
10305	training
10959	training
54	training
187993	training
137113	training
25544	training
168149	training
43812	training
1947	training
6915	training
8828	training
27744	training
79469	training
95512	training
31529	training
22818	training
24826	training
72218	training
39218	training
145281	training
106303	training
95553	training
61797	training
222681	training
31100	training
123146	training
129263	training
131045	training
19277	training
227721	training
135178	training
7112	training
238139	training
68054	training
101457	training
137759	training
123466	training
70657	training
148793	training
47939	training
26898	training
93977	training
52793	training
38567	training
163299	training
65732	training
171352	training
26136	training
50360	training
664	training
167763	training
109351	training
29859	training
197177	training
1583	training
92350	training
134493	training
14955	training
84940	training
3341	training
93441	training
41177	training
68225	training
50536	training
106208	training
135452	training
74749	training
78501	training
78481	training
171843	training
50438	training
96382	training
103100	training
42857	training
52260	training
56862	training
59942	training
107763	training
55679	training
157127	training
52787	training
8080	training
15323	training
100326	training
165628	training
18727	training
52928	training
27038	training
78568	training
164222	training
41693	training
45922	training
40516	training
61534	training
48055	training
10041	training
106141	training
87443	training
184198	training
52960	training
136177	training
38481	training
22912	training
22503	training
68985	training
60696	training
144679	training
41736	training
881	training
149800	training
127875	training
63425	training
70249	training
53730	training
167952	training
17564	training
2785	training
13084	training
152142	training
46986	training
66015	training
62451	training
29066	training
222727	training
54567	training
79280	training
41184	training
106204	training
94460	training
43626	training
133820	training
30545	training
148443	training
198392	training
59456	training
27428	training
22477	training
39784	training
67930	training
47000	training
1388	training
1602	training
147955	training
114719	training
2804	training
4755	training
131255	training
65799	training
52009	training
24689	training
15846	training
145053	training
47171	training
75828	training
21348	training
194463	training
27978	training
76932	training
69708	training
24265	training
34967	training
10645	training
66426	training
45982	training
53057	training
25527	training
53848	training
101453	training
45666	training
21897	training
71823	training
20520	training
13026	training
3597	training
62350	training
69029	training
33900	training
69023	training
100471	training
73926	training
203352	training
74790	training
238981	training
135829	training
215070	training
231344	training
167877	training
172018	training
46377	training
17829	training
45443	training
20541	training
198638	training
14520	training
110821	training
40920	training
92850	training
20780	training
69043	training
106631	training
68226	training
82722	training
203580	training
51656	training
100444	training
48676	training
119155	training
82218	training
188079	training
11405	training
53176	training
145836	training
75808	training
31833	training
47587	training
35285	training
122533	training
129230	training
12297	training
148688	training
165162	training
147339	training
10750	training
134337	training
66316	training
41994	training
49848	training
26239	training
116122	training
31776	training
37375	training
74917	training
42603	training
57950	training
33933	training
34788	training
129908	training
27990	training
15364	training
31227	training
215210	training
20775	training
7797	training
76824	training
12548	training
116601	training
48263	training
75017	training
40572	training
38310	training
59849	training
194715	training
31118	training
41324	training
77837	training
72051	training
58887	training
25954	training
135394	training
30046	training
3431	training
31411	training
46696	training
63329	training
76409	training
6529	training
44748	training
138799	training
88546	training
24308	training
167960	training
59206	training
145607	training
74979	training
2217	training
4300	training
70627	training
106148	training
62249	training
29973	training
61928	training
27031	training
74845	training
84606	training
52818	training
128481	training
168225	training
72699	training
6038	training
49118	training
33746	training
82821	training
43147	training
41108	training
29292	training
61097	training
125108	training
134727	training
15697	training
180061	training
62988	training
21913	training
25839	training
198050	training
64128	training
30362	training
41482	training
39996	training
222779	training
96018	training
17010	training
80592	training
35867	training
20686	training
129590	training
234262	training
74486	training
128099	training
68940	training
69922	training
98277	training
26626	training
135193	training
71035	training
10824	training
76834	training
52093	training
7082	training
67532	training
173400	training
179088	training
